time	[71 (Driver/Driver Speed)].ExportChannel-val	[73 (Driver/Headway Distance)].ExportChannel-val	[74 (Driver/Driver Lane Lateral Shift)].ExportChannel-val	[77 (Driver/Lane Number)].ExportChannel-val	[78 (Driver/Int_1)].ExportChannel-val	[79 (Driver/Int_2)].ExportChannel-val	[80 (Driver/Int_4)].ExportChannel-val	[81 (Driver/Int_6)].ExportChannel-val	[82 (Driver/Int_7)].ExportChannel-val	[83 (Driver/Int_10)].ExportChannel-val	[84 (Driver/Int_14)].ExportChannel-val	[85 (Driver/Int_15)].ExportChannel-val	[86 (Driver/Time Headway)].ExportChannel-val	[88 (Driver/Distance to Intersection)].ExportChannel-val
0.333333333333	1.50782692432	0	1.61450611813e-06	7	0	0	0	0	0	0	0	0	0	288.448822021
0.35	1.71415936947	0	-5.90932950217e-06	7	0	0	0	0	0	0	0	0	0	288.427154541
0.366666666667	1.71415936947	0	-5.90932950217e-06	7	0	0	0	0	0	0	0	0	0	288.427154541
0.383333333333	1.71415936947	0	-5.90932950217e-06	7	0	0	0	0	0	0	0	0	0	288.427154541
0.4	1.87729358673	0	-7.46228170101e-06	7	0	0	0	0	0	0	0	0	0	288.403656006
0.416666666667	1.87729358673	0	-7.46228170101e-06	7	0	0	0	0	0	0	0	0	0	288.403656006
0.433333333333	1.87729358673	0	-7.46228170101e-06	7	0	0	0	0	0	0	0	0	0	288.403656006
0.45	2.0589184761	0	-5.80567166253e-06	7	0	0	0	0	0	0	0	0	0	288.373291016
0.466666666667	2.0589184761	0	-5.80567166253e-06	7	0	0	0	0	0	0	0	0	0	288.373291016
0.483333333333	2.0589184761	0	-5.80567166253e-06	7	0	0	0	0	0	0	0	0	0	288.373291016
0.5	2.19813728333	0	-7.69663984101e-06	7	0	0	0	0	0	0	0	0	0	288.345092773
0.516666666667	2.19813728333	0	-7.69663984101e-06	7	0	0	0	0	0	0	0	0	0	288.345092773
0.533333333333	2.19813728333	0	-7.69663984101e-06	7	0	0	0	0	0	0	0	0	0	288.345092773
0.55	2.33699202538	0	-9.58312375587e-06	7	0	0	0	0	0	0	0	0	0	288.314758301
0.566666666667	2.33699202538	0	-9.58312375587e-06	7	0	0	0	0	0	0	0	0	0	288.314758301
0.583333333333	2.33699202538	0	-9.58312375587e-06	7	0	0	0	0	0	0	0	0	0	288.314758301
0.6	2.4608206749	0	-1.15551083582e-05	7	0	0	0	0	0	0	0	0	0	288.278015137
0.616666666667	2.4608206749	0	-1.15551083582e-05	7	0	0	0	0	0	0	0	0	0	288.278015137
0.633333333333	2.4608206749	0	-1.15551083582e-05	7	0	0	0	0	0	0	0	0	0	288.278015137
0.65	2.56746411324	0	-9.56628264248e-06	7	0	0	0	0	0	0	0	0	0	288.244598389
0.666666666667	2.56746411324	0	-9.56628264248e-06	7	0	0	0	0	0	0	0	0	0	288.244598389
0.683333333333	2.56746411324	0	-9.56628264248e-06	7	0	0	0	0	0	0	0	0	0	288.244598389
0.7	2.67844128609	0	-1.38222267196e-05	7	0	0	0	0	0	0	0	0	0	288.209503174
0.716666666667	2.67844128609	0	-1.38222267196e-05	7	0	0	0	0	0	0	0	0	0	288.209503174
0.733333333333	2.67844128609	0	-1.38222267196e-05	7	0	0	0	0	0	0	0	0	0	288.209503174
0.75	2.77063369751	0	-1.87968271348e-05	7	0	0	0	0	0	0	0	0	0	288.173370361
0.766666666667	2.77063369751	0	-1.87968271348e-05	7	0	0	0	0	0	0	0	0	0	288.173370361
0.783333333333	2.77063369751	0	-1.87968271348e-05	7	0	0	0	0	0	0	0	0	0	288.173370361
0.8	2.85868549347	0	-1.9692335627e-05	7	0	0	0	0	0	0	0	0	0	288.130157471
0.816666666667	2.85868549347	0	-1.9692335627e-05	7	0	0	0	0	0	0	0	0	0	288.130157471
0.833333333333	2.85868549347	0	-1.9692335627e-05	7	0	0	0	0	0	0	0	0	0	288.130157471
0.85	2.93875455856	0	-2.28496755881e-05	7	0	0	0	0	0	0	0	0	0	288.091552734
0.866666666667	2.93875455856	0	-2.28496755881e-05	7	0	0	0	0	0	0	0	0	0	288.091552734
0.883333333333	2.93875455856	0	-2.28496755881e-05	7	0	0	0	0	0	0	0	0	0	288.091552734
0.9	3.02635884285	0	-2.53059170063e-05	7	0	0	0	0	0	0	0	0	0	288.051513672
0.916666666667	3.02635884285	0	-2.53059170063e-05	7	0	0	0	0	0	0	0	0	0	288.051513672
0.933333333333	3.02635884285	0	-2.53059170063e-05	7	0	0	0	0	0	0	0	0	0	288.051513672
0.95	3.08519554138	0	-3.26247209159e-05	7	0	0	0	0	0	0	0	0	0	288.011322021
0.966666666667	3.08519554138	0	-3.26247209159e-05	7	0	0	0	0	0	0	0	0	0	288.011322021
0.983333333333	3.08519554138	0	-3.26247209159e-05	7	0	0	0	0	0	0	0	0	0	288.011322021
1	3.08519554138	0	-3.26247209159e-05	7	0	0	0	0	0	0	0	0	0	288.011322021
1.01666666667	3.08519554138	0	-3.26247209159e-05	7	0	0	0	0	0	0	0	0	0	288.011322021
1.03333333333	3.21868419647	0	-4.34367793787e-05	7	0	0	0	0	0	0	0	0	0	287.934020996
1.05	3.21868419647	0	-4.34367793787e-05	7	0	0	0	0	0	0	0	0	0	287.934020996
1.06666666667	3.21868419647	0	-4.34367793787e-05	7	0	0	0	0	0	0	0	0	0	287.934020996
1.08333333333	3.28998851776	0	-5.07845797983e-05	7	0	0	0	0	0	0	0	0	0	287.883636475
1.1	3.28998851776	0	-5.07845797983e-05	7	0	0	0	0	0	0	0	0	0	287.883636475
1.11666666667	3.28998851776	0	-5.07845797983e-05	7	0	0	0	0	0	0	0	0	0	287.883636475
1.13333333333	3.34775829315	0	-5.69673356949e-05	7	0	0	0	0	0	0	0	0	0	287.839569092
1.15	3.34775829315	0	-5.69673356949e-05	7	0	0	0	0	0	0	0	0	0	287.839569092
1.16666666667	3.34775829315	0	-5.69673356949e-05	7	0	0	0	0	0	0	0	0	0	287.839569092
1.18333333333	3.40292477608	0	-6.27350746072e-05	7	0	0	0	0	0	0	0	0	0	287.794708252
1.2	3.40292477608	0	-6.27350746072e-05	7	0	0	0	0	0	0	0	0	0	287.794708252
1.21666666667	3.40292477608	0	-6.27350746072e-05	7	0	0	0	0	0	0	0	0	0	287.794708252
1.23333333333	3.45586895943	0	-7.35687644919e-05	7	0	0	0	0	0	0	0	0	0	287.749145508
1.25	3.45586895943	0	-7.35687644919e-05	7	0	0	0	0	0	0	0	0	0	287.749145508
1.26666666667	3.45586895943	0	-7.35687644919e-05	7	0	0	0	0	0	0	0	0	0	287.749145508
1.28333333333	3.51459550858	0	-8.33146186778e-05	7	0	0	0	0	0	0	0	0	0	287.695129395
1.3	3.51459550858	0	-8.33146186778e-05	7	0	0	0	0	0	0	0	0	0	287.695129395
1.31666666667	3.51459550858	0	-8.33146186778e-05	7	0	0	0	0	0	0	0	0	0	287.695129395
1.33333333333	3.56285047531	0	-9.16772478377e-05	7	0	0	0	0	0	0	0	0	0	287.648101807
1.35	3.56285047531	0	-9.16772478377e-05	7	0	0	0	0	0	0	0	0	0	287.648101807
1.36666666667	3.56285047531	0	-9.16772478377e-05	7	0	0	0	0	0	0	0	0	0	287.648101807
1.38333333333	3.60902905464	0	-0.000103257087176	7	0	0	0	0	0	0	0	0	0	287.600463867
1.4	3.60902905464	0	-0.000103257087176	7	0	0	0	0	0	0	0	0	0	287.600463867
1.41666666667	3.60902905464	0	-0.000103257087176	7	0	0	0	0	0	0	0	0	0	287.600463867
1.43333333333	3.65297174454	0	-0.000114100708743	7	0	0	0	0	0	0	0	0	0	287.552185059
1.45	3.65297174454	0	-0.000114100708743	7	0	0	0	0	0	0	0	0	0	287.552185059
1.46666666667	3.65297174454	0	-0.000114100708743	7	0	0	0	0	0	0	0	0	0	287.552185059
1.48333333333	3.70255565643	0	-0.000124807891552	7	0	0	0	0	0	0	0	0	0	287.495147705
1.5	3.70255565643	0	-0.000124807891552	7	0	0	0	0	0	0	0	0	0	287.495147705
1.51666666667	3.70255565643	0	-0.000124807891552	7	0	0	0	0	0	0	0	0	0	287.495147705
1.53333333333	3.7432205677	0	-0.000139928699355	7	0	0	0	0	0	0	0	0	0	287.445587158
1.55	3.7432205677	0	-0.000139928699355	7	0	0	0	0	0	0	0	0	0	287.445587158
1.56666666667	3.7432205677	0	-0.000139928699355	7	0	0	0	0	0	0	0	0	0	287.445587158
1.58333333333	3.77038884163	0	-0.000153373010107	7	0	0	0	0	0	0	0	0	0	287.395965576
1.6	3.77038884163	0	-0.000153373010107	7	0	0	0	0	0	0	0	0	0	287.395965576
1.61666666667	3.77038884163	0	-0.000153373010107	7	0	0	0	0	0	0	0	0	0	287.395965576
1.63333333333	3.82001829147	0	-0.000167910489836	7	0	0	0	0	0	0	0	0	0	287.345062256
1.65	3.82001829147	0	-0.000167910489836	7	0	0	0	0	0	0	0	0	0	287.345062256
1.66666666667	3.82001829147	0	-0.000167910489836	7	0	0	0	0	0	0	0	0	0	287.345062256
1.68333333333	3.86287975311	0	-0.00018681299116	7	0	0	0	0	0	0	0	0	0	287.285430908
1.7	3.86287975311	0	-0.00018681299116	7	0	0	0	0	0	0	0	0	0	287.285430908
1.71666666667	3.86287975311	0	-0.00018681299116	7	0	0	0	0	0	0	0	0	0	287.285430908
1.73333333333	3.89806127548	0	-0.000201825576369	7	0	0	0	0	0	0	0	0	0	287.233825684
1.75	3.89806127548	0	-0.000201825576369	7	0	0	0	0	0	0	0	0	0	287.233825684
1.76666666667	3.89806127548	0	-0.000201825576369	7	0	0	0	0	0	0	0	0	0	287.233825684
1.78333333333	3.93212223053	0	-0.000217400243855	7	0	0	0	0	0	0	0	0	0	287.181762695
1.8	3.93212223053	0	-0.000217400243855	7	0	0	0	0	0	0	0	0	0	287.181762695
1.81666666667	3.93212223053	0	-0.000217400243855	7	0	0	0	0	0	0	0	0	0	287.181762695
1.83333333333	3.96490097046	0	-0.000235096536926	7	0	0	0	0	0	0	0	0	0	287.129211426
1.85	3.96490097046	0	-0.000235096536926	7	0	0	0	0	0	0	0	0	0	287.129211426
1.86666666667	3.96490097046	0	-0.000235096536926	7	0	0	0	0	0	0	0	0	0	287.129211426
1.88333333333	3.9968214035	0	-0.000258309592027	7	0	0	0	0	0	0	0	0	0	287.076263428
1.9	3.9968214035	0	-0.000258309592027	7	0	0	0	0	0	0	0	0	0	287.076263428
1.91666666667	3.9968214035	0	-0.000258309592027	7	0	0	0	0	0	0	0	0	0	287.076263428
1.93333333333	4.03290224075	0	-0.000279701955151	7	0	0	0	0	0	0	0	0	0	287.013916016
1.95	4.03290224075	0	-0.000279701955151	7	0	0	0	0	0	0	0	0	0	287.013916016
1.96666666667	4.03290224075	0	-0.000279701955151	7	0	0	0	0	0	0	0	0	0	287.013916016
1.98333333333	4.0625576973	0	-0.000289473653538	7	0	0	0	0	0	0	0	0	0	286.960083008
2	4.0625576973	0	-0.000289473653538	7	0	0	0	0	0	0	0	0	0	286.960083008
2.01666666667	4.0625576973	0	-0.000289473653538	7	0	0	0	0	0	0	0	0	0	286.960083008
2.03333333333	4.08080530167	0	-0.000310403062031	7	0	0	0	0	0	0	0	0	0	286.90625
2.05	4.08080530167	0	-0.000310403062031	7	0	0	0	0	0	0	0	0	0	286.90625
2.06666666667	4.08080530167	0	-0.000310403062031	7	0	0	0	0	0	0	0	0	0	286.90625
2.08333333333	4.12459897995	0	-0.000343512394466	7	0	0	0	0	0	0	0	0	0	286.842041016
2.1	4.12459897995	0	-0.000343512394466	7	0	0	0	0	0	0	0	0	0	286.842041016
2.11666666667	4.12459897995	0	-0.000343512394466	7	0	0	0	0	0	0	0	0	0	286.842041016
2.13333333333	4.15185546875	0	-0.000367576489225	7	0	0	0	0	0	0	0	0	0	286.786956787
2.15	4.15185546875	0	-0.000367576489225	7	0	0	0	0	0	0	0	0	0	286.786956787
2.16666666667	4.15185546875	0	-0.000367576489225	7	0	0	0	0	0	0	0	0	0	286.786956787
2.18333333333	4.1684346199	0	-0.000394191767555	7	0	0	0	0	0	0	0	0	0	286.731109619
2.2	4.1684346199	0	-0.000394191767555	7	0	0	0	0	0	0	0	0	0	286.731109619
2.21666666667	4.1684346199	0	-0.000394191767555	7	0	0	0	0	0	0	0	0	0	286.731109619
2.23333333333	4.20418167114	0	-0.000414497975726	7	0	0	0	0	0	0	0	0	0	286.675750732
2.25	4.20418167114	0	-0.000414497975726	7	0	0	0	0	0	0	0	0	0	286.675750732
2.26666666667	4.20418167114	0	-0.000414497975726	7	0	0	0	0	0	0	0	0	0	286.675750732
2.28333333333	4.23322868347	0	-0.000443904835265	7	0	0	0	0	0	0	0	0	0	286.610229492
2.3	4.23322868347	0	-0.000443904835265	7	0	0	0	0	0	0	0	0	0	286.610229492
2.31666666667	4.23322868347	0	-0.000443904835265	7	0	0	0	0	0	0	0	0	0	286.610229492
2.33333333333	4.2577419281	0	-0.0004736702831	7	0	0	0	0	0	0	0	0	0	286.553741455
2.35	4.2577419281	0	-0.0004736702831	7	0	0	0	0	0	0	0	0	0	286.553741455
2.36666666667	4.2577419281	0	-0.0004736702831	7	0	0	0	0	0	0	0	0	0	286.553741455
2.38333333333	4.28113985062	0	-0.000502614828292	7	0	0	0	0	0	0	0	0	0	286.496765137
2.4	4.28113985062	0	-0.000502614828292	7	0	0	0	0	0	0	0	0	0	286.496765137
2.41666666667	4.28113985062	0	-0.000502614828292	7	0	0	0	0	0	0	0	0	0	286.496765137
2.43333333333	4.30436420441	0	-0.000531746831257	7	0	0	0	0	0	0	0	0	0	286.439727783
2.45	4.30436420441	0	-0.000531746831257	7	0	0	0	0	0	0	0	0	0	286.439727783
2.46666666667	4.30436420441	0	-0.000531746831257	7	0	0	0	0	0	0	0	0	0	286.439727783
2.48333333333	4.3304567337	0	-0.000566988717765	7	0	0	0	0	0	0	0	0	0	286.372711182
2.5	4.3304567337	0	-0.000566988717765	7	0	0	0	0	0	0	0	0	0	286.372711182
2.51666666667	4.3304567337	0	-0.000566988717765	7	0	0	0	0	0	0	0	0	0	286.372711182
2.53333333333	4.3520655632	0	-0.000595968333073	7	0	0	0	0	0	0	0	0	0	286.314910889
2.55	4.3520655632	0	-0.000595968333073	7	0	0	0	0	0	0	0	0	0	286.314910889
2.56666666667	4.3520655632	0	-0.000595968333073	7	0	0	0	0	0	0	0	0	0	286.314910889
2.58333333333	4.3732047081	0	-0.000623977626674	7	0	0	0	0	0	0	0	0	0	286.256988525
2.6	4.3732047081	0	-0.000623977626674	7	0	0	0	0	0	0	0	0	0	286.256988525
2.61666666667	4.3732047081	0	-0.000623977626674	7	0	0	0	0	0	0	0	0	0	286.256988525
2.63333333333	4.39391517639	0	-0.000659299199469	7	0	0	0	0	0	0	0	0	0	286.198486328
2.65	4.39391517639	0	-0.000659299199469	7	0	0	0	0	0	0	0	0	0	286.198486328
2.66666666667	4.39391517639	0	-0.000659299199469	7	0	0	0	0	0	0	0	0	0	286.198486328
2.68333333333	4.41414117813	0	-0.000693086360116	7	0	0	0	0	0	0	0	0	0	286.139831543
2.7	4.41414117813	0	-0.000693086360116	7	0	0	0	0	0	0	0	0	0	286.139831543
2.71666666667	4.41414117813	0	-0.000693086360116	7	0	0	0	0	0	0	0	0	0	286.139831543
2.73333333333	4.43698453903	0	-0.000726456346456	7	0	0	0	0	0	0	0	0	0	286.071105957
2.75	4.43698453903	0	-0.000726456346456	7	0	0	0	0	0	0	0	0	0	286.071105957
2.76666666667	4.43698453903	0	-0.000726456346456	7	0	0	0	0	0	0	0	0	0	286.071105957
2.78333333333	4.455971241	0	-0.000765553559177	7	0	0	0	0	0	0	0	0	0	286.011932373
2.8	4.455971241	0	-0.000765553559177	7	0	0	0	0	0	0	0	0	0	286.011932373
2.81666666667	4.455971241	0	-0.000765553559177	7	0	0	0	0	0	0	0	0	0	286.011932373
2.83333333333	4.47455596924	0	-0.000801551213954	7	0	0	0	0	0	0	0	0	0	285.952453613
2.85	4.47455596924	0	-0.000801551213954	7	0	0	0	0	0	0	0	0	0	285.952453613
2.86666666667	4.47455596924	0	-0.000801551213954	7	0	0	0	0	0	0	0	0	0	285.952453613
2.88333333333	4.49577093124	0	-0.000840330554638	7	0	0	0	0	0	0	0	0	0	285.882781982
2.9	4.49577093124	0	-0.000840330554638	7	0	0	0	0	0	0	0	0	0	285.882781982
2.91666666667	4.49577093124	0	-0.000840330554638	7	0	0	0	0	0	0	0	0	0	285.882781982
2.93333333333	4.51327514648	0	-0.000875439611264	7	0	0	0	0	0	0	0	0	0	285.822814941
2.95	4.51327514648	0	-0.000875439611264	7	0	0	0	0	0	0	0	0	0	285.822814941
2.96666666667	4.51327514648	0	-0.000875439611264	7	0	0	0	0	0	0	0	0	0	285.822814941
2.98333333333	4.53057336807	0	-0.000904957298189	7	0	0	0	0	0	0	0	0	0	285.76260376
3	4.53057336807	0	-0.000904957298189	7	0	0	0	0	0	0	0	0	0	285.76260376
3.01666666667	4.53057336807	0	-0.000904957298189	7	0	0	0	0	0	0	0	0	0	285.76260376
3.03333333333	4.54746627808	0	-0.000946730026044	7	0	0	0	0	0	0	0	0	0	285.702148438
3.05	4.54746627808	0	-0.000946730026044	7	0	0	0	0	0	0	0	0	0	285.702148438
3.06666666667	4.54746627808	0	-0.000946730026044	7	0	0	0	0	0	0	0	0	0	285.702148438
3.08333333333	4.56652832031	0	-0.000992068555206	7	0	0	0	0	0	0	0	0	0	285.631347656
3.1	4.56652832031	0	-0.000992068555206	7	0	0	0	0	0	0	0	0	0	285.631347656
3.11666666667	4.56652832031	0	-0.000992068555206	7	0	0	0	0	0	0	0	0	0	285.631347656
3.13333333333	4.58250045776	0	-0.00103541719727	7	0	0	0	0	0	0	0	0	0	285.57043457
3.15	4.58250045776	0	-0.00103541719727	7	0	0	0	0	0	0	0	0	0	285.57043457
3.16666666667	4.58250045776	0	-0.00103541719727	7	0	0	0	0	0	0	0	0	0	285.57043457
3.18333333333	4.59820985794	0	-0.00107055366971	7	0	0	0	0	0	0	0	0	0	285.509307861
3.2	4.59820985794	0	-0.00107055366971	7	0	0	0	0	0	0	0	0	0	285.509307861
3.21666666667	4.59820985794	0	-0.00107055366971	7	0	0	0	0	0	0	0	0	0	285.509307861
3.23333333333	4.61328840256	0	-0.00110703986138	7	0	0	0	0	0	0	0	0	0	285.448120117
3.25	4.61328840256	0	-0.00110703986138	7	0	0	0	0	0	0	0	0	0	285.448120117
3.26666666667	4.61328840256	0	-0.00110703986138	7	0	0	0	0	0	0	0	0	0	285.448120117
3.28333333333	4.63075208664	0	-0.00114989280701	7	0	0	0	0	0	0	0	0	0	285.376251221
3.3	4.63075208664	0	-0.00114989280701	7	0	0	0	0	0	0	0	0	0	285.376251221
3.31666666667	4.63075208664	0	-0.00114989280701	7	0	0	0	0	0	0	0	0	0	285.376251221
3.33333333333	4.64518165588	0	-0.00119248847477	7	0	0	0	0	0	0	0	0	0	285.314422607
3.35	4.64518165588	0	-0.00119248847477	7	0	0	0	0	0	0	0	0	0	285.314422607
3.36666666667	4.64518165588	0	-0.00119248847477	7	0	0	0	0	0	0	0	0	0	285.314422607
3.38333333333	4.65923643112	0	-0.0012335445499	7	0	0	0	0	0	0	0	0	0	285.252471924
3.4	4.65923643112	0	-0.0012335445499	7	0	0	0	0	0	0	0	0	0	285.252471924
3.41666666667	4.65923643112	0	-0.0012335445499	7	0	0	0	0	0	0	0	0	0	285.252471924
3.43333333333	4.67327785492	0	-0.00126722839195	7	0	0	0	0	0	0	0	0	0	285.190338135
3.45	4.67327785492	0	-0.00126722839195	7	0	0	0	0	0	0	0	0	0	285.190338135
3.46666666667	4.67327785492	0	-0.00126722839195	7	0	0	0	0	0	0	0	0	0	285.190338135
3.48333333333	4.68879413605	0	-0.00132350903004	7	0	0	0	0	0	0	0	0	0	285.117584229
3.5	4.68879413605	0	-0.00132350903004	7	0	0	0	0	0	0	0	0	0	285.117584229
3.51666666667	4.68879413605	0	-0.00132350903004	7	0	0	0	0	0	0	0	0	0	285.117584229
3.53333333333	4.70214366913	0	-0.00136785919312	7	0	0	0	0	0	0	0	0	0	285.054901123
3.55	4.70214366913	0	-0.00136785919312	7	0	0	0	0	0	0	0	0	0	285.054901123
3.56666666667	4.70214366913	0	-0.00136785919312	7	0	0	0	0	0	0	0	0	0	285.054901123
3.58333333333	4.71500873566	0	-0.00139795581345	7	0	0	0	0	0	0	0	0	0	284.992370605
3.6	4.71500873566	0	-0.00139795581345	7	0	0	0	0	0	0	0	0	0	284.992370605
3.61666666667	4.71500873566	0	-0.00139795581345	7	0	0	0	0	0	0	0	0	0	284.992370605
3.63333333333	4.7273888588	0	-0.00144270271994	7	0	0	0	0	0	0	0	0	0	284.929473877
3.65	4.7273888588	0	-0.00144270271994	7	0	0	0	0	0	0	0	0	0	284.929473877
3.66666666667	4.7273888588	0	-0.00144270271994	7	0	0	0	0	0	0	0	0	0	284.929473877
3.68333333333	4.7420129776	0	-0.0015038556885	7	0	0	0	0	0	0	0	0	0	284.855926514
3.7	4.7420129776	0	-0.0015038556885	7	0	0	0	0	0	0	0	0	0	284.855926514
3.71666666667	4.7420129776	0	-0.0015038556885	7	0	0	0	0	0	0	0	0	0	284.855926514
3.73333333333	4.75418186188	0	-0.00154815230053	7	0	0	0	0	0	0	0	0	0	284.792663574
3.75	4.75418186188	0	-0.00154815230053	7	0	0	0	0	0	0	0	0	0	284.792663574
3.76666666667	4.75418186188	0	-0.00154815230053	7	0	0	0	0	0	0	0	0	0	284.792663574
3.78333333333	4.76581287384	0	-0.00159295590129	7	0	0	0	0	0	0	0	0	0	284.729248047
3.8	4.76581287384	0	-0.00159295590129	7	0	0	0	0	0	0	0	0	0	284.729248047
3.81666666667	4.76581287384	0	-0.00159295590129	7	0	0	0	0	0	0	0	0	0	284.729248047
3.83333333333	4.77730321884	0	-0.00163591851015	7	0	0	0	0	0	0	0	0	0	284.665740967
3.85	4.77730321884	0	-0.00163591851015	7	0	0	0	0	0	0	0	0	0	284.665740967
3.86666666667	4.77730321884	0	-0.00163591851015	7	0	0	0	0	0	0	0	0	0	284.665740967
3.88333333333	4.79061889648	0	-0.00169837079011	7	0	0	0	0	0	0	0	0	0	284.591400146
3.9	4.79061889648	0	-0.00169837079011	7	0	0	0	0	0	0	0	0	0	284.591400146
3.91666666667	4.79061889648	0	-0.00169837079011	7	0	0	0	0	0	0	0	0	0	284.591400146
3.93333333333	4.80155658722	0	-0.00175111205317	7	0	0	0	0	0	0	0	0	0	284.527404785
3.95	4.80155658722	0	-0.00175111205317	7	0	0	0	0	0	0	0	0	0	284.527404785
3.96666666667	4.80155658722	0	-0.00175111205317	7	0	0	0	0	0	0	0	0	0	284.527404785
3.98333333333	4.81243944168	0	-0.00179816165473	7	0	0	0	0	0	0	0	0	0	284.463745117
4	4.81243944168	0	-0.00179816165473	7	0	0	0	0	0	0	0	0	0	284.463745117
4.01666666667	4.81243944168	0	-0.00179816165473	7	0	0	0	0	0	0	0	0	0	284.463745117
4.03333333333	4.82309436798	0	-0.00185229559429	7	0	0	0	0	0	0	0	0	0	284.39932251
4.05	4.82309436798	0	-0.00185229559429	7	0	0	0	0	0	0	0	0	0	284.39932251
4.06666666667	4.82309436798	0	-0.00185229559429	7	0	0	0	0	0	0	0	0	0	284.39932251
4.08333333333	4.83330821991	0	-0.00190385838505	7	0	0	0	0	0	0	0	0	0	284.335021973
4.1	4.83330821991	0	-0.00190385838505	7	0	0	0	0	0	0	0	0	0	284.335021973
4.11666666667	4.83330821991	0	-0.00190385838505	7	0	0	0	0	0	0	0	0	0	284.335021973
4.13333333333	4.8453001976	0	-0.00196741335094	7	0	0	0	0	0	0	0	0	0	284.25982666
4.15	4.8453001976	0	-0.00196741335094	7	0	0	0	0	0	0	0	0	0	284.25982666
4.16666666667	4.8453001976	0	-0.00196741335094	7	0	0	0	0	0	0	0	0	0	284.25982666
4.18333333333	4.85544204712	0	-0.00201984099112	7	0	0	0	0	0	0	0	0	0	284.195220947
4.2	4.85544204712	0	-0.00201984099112	7	0	0	0	0	0	0	0	0	0	284.195220947
4.21666666667	4.85544204712	0	-0.00201984099112	7	0	0	0	0	0	0	0	0	0	284.195220947
4.23333333333	4.86501073837	0	-0.0020754490979	7	0	0	0	0	0	0	0	0	0	284.130493164
4.25	4.86501073837	0	-0.0020754490979	7	0	0	0	0	0	0	0	0	0	284.130493164
4.26666666667	4.86501073837	0	-0.0020754490979	7	0	0	0	0	0	0	0	0	0	284.130493164
4.28333333333	4.87685346603	0	-0.00214497535489	7	0	0	0	0	0	0	0	0	0	284.05480957
4.3	4.87685346603	0	-0.00214497535489	7	0	0	0	0	0	0	0	0	0	284.05480957
4.31666666667	4.87685346603	0	-0.00214497535489	7	0	0	0	0	0	0	0	0	0	284.05480957
4.33333333333	4.88678407669	0	-0.00220060371794	7	0	0	0	0	0	0	0	0	0	283.989776611
4.35	4.88678407669	0	-0.00220060371794	7	0	0	0	0	0	0	0	0	0	283.989776611
4.36666666667	4.88678407669	0	-0.00220060371794	7	0	0	0	0	0	0	0	0	0	283.989776611
4.38333333333	4.89662265778	0	-0.00225736363791	7	0	0	0	0	0	0	0	0	0	283.924530029
4.4	4.89662265778	0	-0.00225736363791	7	0	0	0	0	0	0	0	0	0	283.924530029
4.41666666667	4.89662265778	0	-0.00225736363791	7	0	0	0	0	0	0	0	0	0	283.924530029
